Month,DayofMonth,Origin,Dest,O_State,O_Latitude,O_Longitude,D_State,D_Latitude,D_Longitude
9,29,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,8,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,19,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,1,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,11,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,21,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,1,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,12,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,24,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,6,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,18,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,30,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,10,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,20,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,30,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,10,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,20,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,30,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,9,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,19,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,29,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,9,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,19,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,29,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,9,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,19,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,29,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,9,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,19,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,29,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,1,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,4,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,7,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,9,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,12,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,14,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,17,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,19,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,22,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,25,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,27,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
9,30,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,5,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,8,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,12,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,15,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,18,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,22,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,25,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,28,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,1,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,13,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,24,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,5,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,16,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,28,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,8,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,18,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,28,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,7,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,17,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,28,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,7,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,17,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,27,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,6,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,16,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,26,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,5,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,15,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,25,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,4,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,14,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,24,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,3,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,13,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,23,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,2,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,12,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,22,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,1,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,2,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,4,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,7,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,9,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,12,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,15,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,17,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,20,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,22,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,25,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,28,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
10,30,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,4,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,6,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,9,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,11,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,14,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,17,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,19,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,22,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,24,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,27,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,29,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,2,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,13,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,25,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,6,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,16,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,26,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,10,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,21,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,2,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,12,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,22,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,3,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,14,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,24,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,3,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,13,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,23,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,3,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,13,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,23,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,3,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,13,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,24,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,4,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,14,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,24,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,4,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,14,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,24,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,1,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,2,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,5,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,7,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,10,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,13,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,15,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,18,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,20,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,23,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,25,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
11,28,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,3,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,5,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,8,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,11,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,13,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,16,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,18,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,21,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,24,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,27,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,30,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,7,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,18,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,28,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,24,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,3,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,13,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,23,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,3,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,15,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,27,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,7,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,17,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,29,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,8,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,18,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,28,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,7,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,17,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,27,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,6,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,16,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,26,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,5,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,15,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,8,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,18,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,28,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,7,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,17,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,27,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,1,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,2,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,4,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,7,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,10,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,12,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,15,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,17,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,20,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,22,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,25,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,28,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
12,30,SFO,DEN,California,37.61897222,-122.3748889,Colorado,39.86165639,-104.6731775
1,5,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,15,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,25,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,16,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,18,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,20,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,22,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,24,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,26,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,28,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,30,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,2,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,7,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,16,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,26,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,2,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,3,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,5,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,7,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,9,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,11,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
1,13,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,1,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,11,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,21,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,15,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,17,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,19,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,21,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,23,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,25,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,27,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,29,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,6,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,16,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,26,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,2,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,4,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,6,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,8,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,10,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,12,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
2,14,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,8,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,18,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,28,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,19,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,21,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,23,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,25,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,27,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,29,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,31,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,8,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,18,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,28,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,2,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,4,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,6,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,8,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,10,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,12,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,14,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
3,16,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,2,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,12,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,22,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,17,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,19,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,21,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,23,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,25,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,27,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,29,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,5,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,12,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,17,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,22,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,27,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,1,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,3,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,5,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,7,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,9,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,11,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,13,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,15,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
4,17,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
5,10,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
5,20,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
5,30,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
5,20,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
5,22,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
5,24,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
5,26,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
5,28,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
5,30,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
5,1,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
5,6,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
5,9,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
5,13,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
5,16,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
5,19,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
5,23,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
5,26,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
5,29,SFO,ATL,California,37.61897222,-122.3748889,Georgia,33.636720000000004,-84.42806611
